,datetime,lat,lon,elev,t,td,p,slp,ww,tw,wwflag,ti,area1_t,area2_t,area3_t,freezing_level1_t,freezing_level2_t,freezing_level3_t,lapse_rate_t,lowest_t,lowest_p_t,lowest_z_t,type_t,PA_t,NA_t,area1_tw,area2_tw,area3_tw,freezing_level1_tw,freezing_level2_tw,freezing_level3_tw,lapse_rate_tw,lowest_tw,lowest_p_tw,lowest_z_tw,type_tw,PA_tw,NA_tw,area1_ti,area2_ti,area3_ti,freezing_level1_ti,freezing_level2_ti,freezing_level3_ti,lapse_rate_ti,lowest_ti,lowest_p_ti,lowest_z_ti,type_ti,PA_ti,NA_ti,ID
194726,1988-02-02 12:00:00,   39.9000,  275.8000,  306.0000,   -0.6000,   -1.7000,  985.0000, 1022.1000,   66.0000,   -1.0400,    1.0000,   -0.9991,  -52.3658,  138.3278,    0.0000, 2017.6471,    0.0000,    0.0000,    8.9059,   -0.4000,  985.6000,  298.0000,    2.0000,  138.3278,  -52.3658,  -64.9696,   35.8561,  -34.3974, 1162.1186,    0.0000,    0.0000,    9.4984,   -0.4549,  985.6000,  298.0000,    2.0000,   35.8561,  -64.9696,  -62.7372,   32.4961,  -40.6468, 1150.0276,    0.0000,    0.0000,    9.1005,   -0.4338,  985.6000,  298.0000,    2.0000,   32.4961,  -62.7372,72429
194807,1989-02-03 00:00:00,   39.9000,  275.8000,  306.0000,    0.6000,   -0.6000,  982.8000, 1020.2000,   62.0000,    0.1000,    1.0000,    0.0766,  -15.4051,  251.5437,nan,   36.0000,    0.0000,    0.0000,    0.8475,    0.3000,  983.4000,  298.0000,    2.0000,  251.5437,  -15.4051,  -26.3260,  223.8543,nan,    4.0134, 2400.1863,    0.0000,    1.5876,    0.2432,  983.4000,  298.0000,    2.0000,  223.8543,  -26.3260,  -25.7800,  205.3543,nan,    3.6728, 2374.8365,    0.0000,    1.5495,    0.2254,  983.4000,  298.0000,    2.0000,  205.3543,  -25.7800,72429
194826,1989-03-06 12:00:00,   39.9000,  275.8000,  306.0000,   -4.4000,   -7.2000,  977.9000, 1015.4000,   71.0000,   -5.3100,    2.0000,   -5.1191, -183.5758,   83.2181,    0.0000, 2552.0000,    0.0000,    0.0000,    7.3123,   -5.0000,  978.3000,  298.0000,    2.0000,   83.2181, -183.5758, -196.5958,   62.7977,    0.0000, 2392.3986,    0.0000,    0.0000,    7.2100,   -5.3530,  978.3000,  298.0000,    2.0000,   62.7977, -196.5958, -189.8548,   57.4018,    0.0000, 2381.4146,    0.0000,    0.0000,    6.9994,   -5.1469,  978.3000,  298.0000,    2.0000,   57.4018, -189.8548,72429
195100,1994-01-26 12:00:00,   39.9000,  275.8000,  306.0000,   -6.1000,   -8.3000,  989.0000, 1026.8000,   71.0000,   -6.7700,    2.0000,   -6.5275, -160.5581,    8.3893,  -32.9131, 1494.0000,    0.0000,    0.0000,   -7.3786,   -6.8000,  988.2000,  298.0000,    2.0000,    8.3893, -160.5581, -168.7459,    5.0471,  -37.1805, 1455.6162,    0.0000,    0.0000,   -7.9639,   -7.2378,  988.2000,  298.0000,    2.0000,    5.0471, -168.7459, -162.5083,    4.5383,  -35.3993, 1452.7761,    0.0000,    0.0000,   -7.7709,   -6.9898,  988.2000,  298.0000,    2.0000,    4.5383, -162.5083,72429
195109,1994-02-08 12:00:00,   39.9000,  275.8000,  306.0000,   -9.4000,  -11.1000,  980.0000, 1017.9000,   79.0000,   -9.8500,    2.0000,   -9.5363, -202.6890,  138.3692,    0.0000, 2092.0000,    0.0000,    0.0000,   -7.0175,   -9.6000,  980.6000,  298.0000,    2.0000,  138.3692, -202.6890, -211.0636,  123.7688,    0.0000, 2029.4866,    0.0000,    0.0000,   -7.8918,  -10.2491,  980.6000,  298.0000,    2.0000,  123.7688, -211.0636, -204.3344,  114.2370,    0.0000, 2025.0538,    0.0000,    0.0000,   -7.8395,   -9.9670,  980.6000,  298.0000,    2.0000,  114.2370, -204.3344,72429
195189,1995-02-15 12:00:00,   39.9000,  275.8000,  306.0000,    0.6000,   -0.6000,  975.4000, 1012.6000,   61.0000,    0.1000,    1.0000,    0.0745,  246.1696,    0.0000,    0.0000, 2599.3636,    0.0000,    0.0000,   -4.9550,    0.0000,  977.5000,  298.0000,    0.0000,nan,nan,   -0.1822,  223.3864,    0.0000, 2495.5129,    0.0000,    0.0000,   -5.1983,   -0.3386,  977.5000,  298.0000,    2.0000,  223.3864,   -0.1822,   -0.1985,  206.3746,    0.0000, 2483.2128,    0.0000,    0.0000,   -4.8981,   -0.3441,  977.5000,  298.0000,    2.0000,  206.3746,   -0.1985,72429
195255,1978-11-11 12:00:00,   37.7700,  260.0300,  790.0000,   -2.0000,   -3.0000,  935.2000, 1029.2000,   66.0000,   -2.3900,    1.0000,   -2.2810, -139.1264,  100.8739,    0.0000, 2473.8000,    0.0000,    0.0000,    9.5318,   -1.1000,  934.1000,  791.0000,    2.0000,  100.8739, -139.1264, -141.9511,   44.5574,   -2.1001, 1695.5242, 2376.8702,    0.0000,    8.5142,   -1.7085,  934.1000,  791.0000,    2.0000,   44.5574, -141.9511, -135.5258,   40.4996,   -4.7247, 1665.4519, 2370.7297,    0.0000,    8.0916,   -1.6614,  934.1000,  791.0000,    2.0000,   40.4996, -135.5258,72451
195529,1985-09-29 12:00:00,   37.7700,  260.0300,  790.0000,    0.6000,    0.0000,  928.4000, 1021.8000,   79.0000,    0.3400,    2.0000,    0.3089,  -43.3806,  153.7122,nan,   55.1250, 2871.1250,    0.0000,    6.7460,    0.6000,  928.9000,  791.0000,    2.0000,  153.7122,  -43.3806,  -49.0689,  123.0476,nan,   30.1596, 2431.5878,    0.0000,    6.4687,    0.3015,  928.9000,  791.0000,    2.0000,  123.0476,  -49.0689,  -46.8832,  112.1485,nan,   28.0814, 2388.3431,    0.0000,    6.1061,    0.2633,  928.9000,  791.0000,    2.0000,  112.1485,  -46.8832,72451
195776,1994-12-08 12:00:00,   37.7700,  260.0300,  790.0000,   -2.8000,   -2.8000,  928.9000, 1023.0000,   71.0000,   -2.8000,    2.0000,   -2.6562,  -91.5712,  100.9161,   -0.0160, 1988.0000,    0.0000,    0.0000,   -1.2411,   -2.7000,  927.9000,  790.0000,    2.0000,  100.9161,  -91.5712, -101.7364,    2.2384, -121.9525,  884.1207,    0.0000,    0.0000,   -0.8571,   -2.9048,  927.9000,  790.0000,    2.0000,    2.2384, -101.7364,  -97.4149,    1.9637, -130.9203,  881.5441,    0.0000,    0.0000,   -0.8005,   -2.7718,  927.9000,  790.0000,    2.0000,    1.9637,  -97.4149,72451
195794,1995-03-04 12:00:00,   37.7700,  260.0300,  790.0000,   -2.8000,   -3.4000,  921.4000, 1015.2000,   66.0000,   -3.0300,    1.0000,   -2.8859, -103.2568,  170.4366,    0.0000, 2253.0156,    0.0000,    0.0000,    4.9242,   -2.9000,  922.7000,  790.0000,    2.0000,  170.4366, -103.2568, -109.4635,   18.1555,  -35.7551, 1169.8798,    0.0000,    0.0000,    5.2177,   -3.0016,  922.7000,  790.0000,    2.0000,   18.1555, -109.4635, -104.6547,   14.4189,  -43.4596, 1087.8114,    0.0000,    0.0000,    5.0247,   -2.8560,  922.7000,  790.0000,    2.0000,   14.4189, -104.6547,72451
196178,2002-10-23 12:00:00,   37.7700,  260.0300,  790.0000,    0.6000,    0.0000,  929.9905, 1026.3000,   61.0000,    0.3400,    1.0000,    0.3091,  -39.0451,  156.5947,nan,   42.0000, 2183.0000,    0.0000,    6.9915,    0.6000,  933.1000,  788.0000,    2.0000,  156.5947,  -39.0451,  -47.9322,  128.0027,nan,   22.2272, 2077.2690,    0.0000,    7.2287,    0.3620,  933.1000,  788.0000,    2.0000,  128.0027,  -47.9322,  -46.0277,  117.2054,nan,   20.9359, 2069.5178,    0.0000,    6.8660,    0.3244,  933.1000,  788.0000,    2.0000,  117.2054,  -46.0277,72451
196324,2005-01-04 12:00:00,   37.7700,  260.0300,  790.0000,   -2.8000,   -4.4000,  925.0375, 1022.1000,   64.0000,   -3.4000,    1.0000,   -3.2529,  -85.8986,  319.7571,    0.0000, 2553.0000,    0.0000,    0.0000,   -3.6190,   -3.0000,  929.4000,  788.0000,    2.0000,  319.7571,  -85.8986,  -90.2407,  138.7874,    0.0000, 2038.9556,    0.0000,    0.0000,   -3.5546,   -3.2016,  929.4000,  788.0000,    2.0000,  138.7874,  -90.2407,  -86.3199,  118.3709,   -0.0036, 1999.0971,    0.0000,    0.0000,   -3.3897,   -3.0557,  929.4000,  788.0000,    2.0000,  118.3709,  -86.3199,72451
196683,1983-12-26 00:00:00,   39.1200,  251.4700, 1475.0000,   -0.6000,   -3.3000,  850.5000, 1017.7000,   79.0000,   -1.7200,    2.0000,   -1.6670,  -32.1639,    1.6942,  -71.6136,  857.0000,    0.0000,    0.0000,   -1.7657,   -1.7000,  851.0000, 1472.0000,    2.0000,    1.6942,  -32.1639,  -40.6124,    0.5913,  -80.7510,  792.1168,    0.0000,    0.0000,   -2.3712,   -2.3258,  851.0000, 1472.0000,    2.0000,    0.5913,  -40.6124,  -38.9485,    0.5038,  -76.4774,  787.9086,    0.0000,    0.0000,   -2.2947,   -2.2428,  851.0000, 1472.0000,    2.0000,    0.5038,  -38.9485,72476
198461,2005-01-26 12:00:00,   39.5000,  240.2200, 1341.0000,    1.1000,    0.6000,  858.3300, 1014.3000,   61.0000,    0.8700,    1.0000,    0.8056,   20.7541, -159.5726,    0.0000,  762.7143,    0.0000,    0.0000,   -0.8787,    0.1000,  844.6000, 1516.0000,    1.0000,   20.7541,nan,   -0.1847,   12.8383, -170.9269,  677.9035,    0.0000,    0.0000,   -0.7364,   -0.1463,  844.6000, 1516.0000,    2.0000,   12.8383,   -0.1847,   -0.2174,   11.5569, -162.5099,  670.6584,    0.0000,    0.0000,   -0.6828,   -0.1539,  844.6000, 1516.0000,    2.0000,   11.5569,   -0.2174,72488
198601,2007-02-15 12:00:00,   39.5000,  240.2200, 1341.0000,    2.2000,   -1.7000,  872.7901, 1030.7000,   61.0000,    0.4800,    1.0000,    0.3972,   87.1129,  -95.8150,    0.0000,  887.0000,    0.0000,    0.0000,   -3.9039,    2.9000,  857.7900, 1518.0000,    1.0000,   87.1129,nan,   -0.0680,   27.3445, -114.9564,  753.7699,    0.0000,    0.0000,   -6.0839,   -0.1813,  857.7900, 1518.0000,    2.0000,   27.3445,   -0.0680,   -0.3081,   22.1826, -109.8963,  737.0978,    0.0000,    0.0000,   -5.8752,   -0.3785,  857.7900, 1518.0000,    2.0000,   22.1826,   -0.3081,72488
200565,1979-01-21 00:00:00,   42.7500,  286.2000,   87.0000,   -6.0000,   -8.0000, 1001.7000, 1013.0000,   71.0000,   -6.6100,    2.0000,   -6.3713, -300.3762,    0.0951,  -12.1823, 1453.2500,    0.0000,    0.0000,    6.1728,   -5.5000, 1002.9000,   86.0000,    2.0000,    0.0951, -300.3762, -322.3576,    0.0951,  -12.1823, 1453.2500,    0.0000,    0.0000,    4.7290,   -6.4356, 1002.9000,   86.0000,    2.0000,    0.0951, -322.3576, -311.2603,    0.0891,  -11.4472, 1453.1965,    0.0000,    0.0000,    4.4747,   -6.2534, 1002.9000,   86.0000,    2.0000,    0.0891, -311.2603,72518
200658,1980-01-11 12:00:00,   42.7500,  286.2000,   87.0000,    1.0000,   -7.0000, 1015.9000, 1027.2000,   80.0000,   -1.7700,    1.0000,   -1.7876,  -53.0342,   38.2799,    0.0000, 2195.1739,    0.0000,    0.0000,    5.7090,   -0.4000, 1017.1000,   86.0000,    2.0000,   38.2799,  -53.0342,  -79.7349,   10.9476,   -0.9341, 1898.4543,    0.0000,    0.0000,    3.0545,   -1.9383, 1017.1000,   86.0000,    2.0000,   10.9476,  -79.7349,  -77.8409,    8.9805,   -1.4309, 1878.6763,    0.0000,    0.0000,    2.7076,   -1.9585, 1017.1000,   86.0000,    2.0000,    8.9805,  -77.8409,72518
200847,1982-02-01 00:00:00,   42.7500,  286.2000,   87.0000,   -7.2000,   -8.9000, 1007.1000, 1018.5000,   79.0000,   -7.6900,    2.0000,   -7.4241, -277.1775,   29.6235,    0.0000, 2523.3871,    0.0000,    0.0000,   -4.4681,   -7.0000, 1009.3000,   86.0000,    2.0000,   29.6235, -277.1775, -289.8781,   24.0464,    0.0000, 2438.8291,    0.0000,    0.0000,   -5.4900,   -7.6608, 1009.3000,   86.0000,    2.0000,   24.0464, -289.8781, -278.8558,   22.0385,    0.0000, 2432.4262,    0.0000,    0.0000,   -5.4543,   -7.4280, 1009.3000,   86.0000,    2.0000,   22.0385, -278.8558,72518
200895,1982-11-29 00:00:00,   42.7500,  286.2000,   87.0000,    0.6000,   -3.9000, 1008.5000, 1019.6000,   61.0000,   -1.0900,    1.0000,   -1.0980,    7.8344,  -28.2116,    0.2192,  238.5405, 1044.0000, 2635.0789,    7.2144,    1.3000, 1010.0000,   86.0000,    1.0000,    7.8344,nan, -110.9122,    5.3187,   -0.7483, 1274.7103, 1443.7739,    0.0000,    8.1017,   -0.3128, 1010.0000,   86.0000,    2.0000,    5.3187, -110.9122, -112.3904,    4.6009,  -33.6390, 1266.7908,    0.0000,    0.0000,    7.8201,   -0.4136, 1010.0000,   86.0000,    2.0000,    4.6009, -112.3904,72518
200925,1983-03-04 12:00:00,   42.7500,  286.2000,   87.0000,    0.6000,   -3.3000, 1007.8000, 1019.0000,   71.0000,   -0.8900,    2.0000,   -0.8989,    3.7921,  -97.0513,    3.2848,  149.3077, 1607.4615,    0.0000,    8.2073,    1.7000, 1007.6000,   86.0000,    1.0000,    3.7921,nan, -149.8047,    1.5550,  -10.2561, 1528.8370,    0.0000,    0.0000,    7.7336,   -0.3208, 1007.6000,   86.0000,    2.0000,    1.5550, -149.8047, -146.9675,    1.3653,   -9.8479, 1523.1825,    0.0000,    0.0000,    7.3564,   -0.4510, 1007.6000,   86.0000,    2.0000,    1.3653, -146.9675,72518
201003,1983-12-29 00:00:00,   42.7500,  286.2000,   87.0000,   -0.6000,   -1.1000,  988.5000,  999.3000,   67.0000,   -0.8000,    1.0000,   -0.7661,  -18.5146,  113.7233,    0.0000, 2089.2245,    0.0000,    0.0000,   -7.6628,   -2.5000,  994.1000,   86.0000,    2.0000,  113.7233,  -18.5146,  -20.9142,   99.8932,    0.0000, 2006.4966,    0.0000,    0.0000,   -7.9732,   -2.7477,  994.1000,   86.0000,    2.0000,   99.8932,  -20.9142,  -20.0561,   92.1873,   -0.0012, 1998.3892,    0.0000,    0.0000,   -7.6214,   -2.6309,  994.1000,   86.0000,    2.0000,   92.1873,  -20.0561,72518
201101,1984-12-15 12:00:00,   42.7500,  286.2000,   87.0000,    0.0000,   -1.1000, 1018.3000, 1029.6000,   66.0000,   -0.4400,    1.0000,   -0.4324, -105.8419,    5.0360,   -0.6184, 1933.3433,    0.0000,    0.0000,    7.6779,   -0.2000, 1017.1000,   86.0000,    2.0000,    5.0360, -105.8419, -122.1770,    2.0775,   -1.6270, 1891.2276,    0.0000,    0.0000,    7.1044,   -0.6923, 1017.1000,   86.0000,    2.0000,    2.0775, -122.1770, -117.1580,    1.7858,   -1.6495, 1887.4041,    0.0000,    0.0000,    6.7409,   -0.6917, 1017.1000,   86.0000,    2.0000,    1.7858, -117.1580,72518
201213,1986-03-13 12:00:00,   42.7500,  286.2000,   87.0000,   -0.6000,   -1.1000, 1015.9000, 1027.1000,   66.0000,   -0.8000,    1.0000,   -0.7637, -142.2069,   15.4707,    0.0000, 2960.5789,    0.0000,    0.0000,   -1.2158,   -0.7000, 1017.1000,   86.0000,    2.0000,   15.4707, -142.2069, -161.0764,   10.2921,    0.0000, 2152.5640, 2833.4627,    0.0000,   -0.1999,   -0.7000, 1017.1000,   86.0000,    2.0000,   10.2921, -161.0764, -154.5109,    9.2784,    0.0000, 2145.4619, 2824.8014,    0.0000,   -0.1181,   -0.6625, 1017.1000,   86.0000,    2.0000,    9.2784, -154.5109,72518
201261,1986-11-06 00:00:00,   42.7500,  286.2000,   87.0000,   -0.6000,   -2.2000, 1013.2000, 1024.4000,   71.0000,   -1.2200,    2.0000,   -1.1784, -113.9867,    6.3327,   -1.2440, 1873.0000,    0.0000,    0.0000,    4.2169,   -0.7000, 1014.4000,   86.0000,    2.0000,    6.3327, -113.9867, -136.6021,    1.6825,   -4.3775, 1669.1345,    0.0000,    0.0000,    4.2588,   -0.9668, 1014.4000,   86.0000,    2.0000,    1.6825, -136.6021, -131.4513,    1.3935,   -4.4097, 1656.1454,    0.0000,    0.0000,    4.0614,   -0.9354, 1014.4000,   86.0000,    2.0000,    1.3935, -131.4513,72518
201368,1988-03-13 12:00:00,   42.7500,  286.2000,   87.0000,   -1.7000,   -2.2000,  992.6000, 1003.5000,   66.0000,   -1.8900,    1.0000,   -1.8031,  -23.9727,  126.9599,  -23.6273, 1461.0000,    0.0000,    0.0000,  -13.1115,   -1.6000,  993.4000,   86.0000,    2.0000,  126.9599,  -23.9727,  -36.8808,   93.8431,  -31.6058, 1394.2067,    0.0000,    0.0000,  -12.6123,   -2.0673,  993.4000,   86.0000,    2.0000,   93.8431,  -36.8808,  -36.1844,   85.4637,  -30.4809, 1389.0736,    0.0000,    0.0000,  -11.8046,   -1.9973,  993.4000,   86.0000,    2.0000,   85.4637,  -36.1844,72518
201406,1989-02-03 12:00:00,   42.7500,  286.2000,   87.0000,   -2.8000,   -3.3000, 1009.1000, 1020.4000,   66.0000,   -2.9800,    1.0000,   -2.8456, -141.3940,   12.0192,    0.0000, 2619.0000,    0.0000,    0.0000,   -0.8065,   -3.5000, 1009.3000,   86.0000,    2.0000,   12.0192, -141.3940, -181.5975,    4.4801,    0.0000, 2289.6650,    0.0000,    0.0000,   -1.3288,   -4.1563, 1009.3000,   86.0000,    2.0000,    4.4801, -181.5975, -176.0627,    3.8064,    0.0000, 2267.4516,    0.0000,    0.0000,   -1.3368,   -4.0195, 1009.3000,   86.0000,    2.0000,    3.8064, -176.0627,72518
201496,1990-02-16 06:00:00,   42.7500,  286.2000,   87.0000,    0.0000,   -0.6000, 1003.2000, 1014.3000,   66.0000,   -0.2500,    1.0000,   -0.2408,  -51.3132,  189.6235,    0.0000,nan,    0.0000,    0.0000,    5.1653,   -0.2000, 1005.2000,   86.0000,    2.0000,  189.6235,  -51.3132,  -66.8005,  157.9962,    0.0000, 2570.4469,    0.0000,    0.0000,    5.4360,   -0.4747, 1005.2000,   86.0000,    2.0000,  157.9962,  -66.8005,  -64.6186,  144.6707,    0.0000, 2554.3645,    0.0000,    0.0000,    5.1912,   -0.4689, 1005.2000,   86.0000,    2.0000,  144.6707,  -64.6186,72518
201871,1997-02-03 12:00:00,   42.7500,  286.2000,   87.0000,   -1.1000,   -2.8000, 1012.9000, 1024.0000,   71.0000,   -1.7400,    2.0000,   -1.6785,   -2.7261,   16.0805, -107.9193,  704.0000,    0.0000,    0.0000,   -7.1618,   -1.1000, 1013.8000,   86.0000,    2.0000,   16.0805,   -2.7261,  -11.4239,    5.7829, -120.0744,  620.8014,    0.0000,    0.0000,   -8.4319,   -2.1047, 1013.8000,   86.0000,    2.0000,    5.7829,  -11.4239,  -11.7968,    5.0628, -114.5969,  613.7647,    0.0000,    0.0000,   -8.0918,   -2.0762, 1013.8000,   86.0000,    2.0000,    5.0628,  -11.7968,72518
202384,2002-01-22 00:00:00,   42.7500,  286.2000,   87.0000,    1.7000,   -2.8000,  995.8776, 1006.7000,   71.0000,   -0.0800,    2.0000,   -0.1381,   -0.3164,   19.4672, -319.2227,  566.0000,    0.0000,    0.0000,   -0.1767,   -0.1000,  994.2000,   93.0000,    2.0000,   19.4672,   -0.3164,   -6.5949,    1.6007, -374.7022,  330.2056,    0.0000,    0.0000,    2.0266,   -0.5455,  994.2000,   93.0000,    2.0000,    1.6007,   -6.5949,   -6.7215,    0.8890, -364.4358,  310.6816,    0.0000,    0.0000,    2.0796,   -0.5482,  994.2000,   93.0000,    2.0000,    0.8890,   -6.7215,72518
203174,2008-02-13 18:00:00,   42.7500,  286.2000,   87.0000,    0.0000,   -1.1000,  993.1000, 1004.1000,   61.0000,   -0.4500,    1.0000,   -0.4384,  -20.9186,  108.4803,    0.0000, 2075.0000,    0.0000,    0.0000,   -0.7435,   -0.4000,  993.4000,   93.0000,    2.0000,  108.4803,  -20.9186,  -29.0018,  108.4803,    0.0000, 2075.0000,    0.0000,    0.0000,   -1.0487,   -0.5642,  993.4000,   93.0000,    2.0000,  108.4803,  -29.0018,  -28.1486,  101.2700,    0.0000, 2075.0000,    0.0000,    0.0000,   -1.0137,   -0.5454,  993.4000,   93.0000,    2.0000,  101.2700,  -28.1486,72518
203460,2012-12-17 00:00:00,   42.7500,  286.2000,   87.0000,    1.7000,   -2.2000, 1006.4626, 1017.4000,   61.0000,   -2.2000,    1.0000,    0.0802,    5.7137,  -77.4131,   46.8933,  182.0000, 2031.0000,    0.0000,    9.1106,    1.8000, 1005.8200,   95.0000,    1.0000,    5.7137,nan,  -90.9288,   32.2016,nan,   50.1024, 1870.3154,    0.0000,    7.1240,    0.4579, 1005.8200,   95.0000,    2.0000,   32.2016,  -90.9288,  -87.5855,   29.3728,nan,   39.1866, 1854.5925,    0.0000,    6.6208,    0.3364, 1005.8200,   95.0000,    2.0000,   29.3728,  -87.5855,72518
203523,2013-11-27 00:00:00,   42.7500,  286.2000,   87.0000,    0.6000,   -0.6000, 1010.2000, 1021.4000,   61.0000,    0.1100,    1.0000,    0.0842,  -38.4523,    5.6690,nan,   22.0000, 1288.0000,    0.0000,    4.2373,    0.2000, 1010.0000,   95.0000,    2.0000,    5.6690,  -38.4523,  -45.3942,    3.5997,  -15.1206, 1288.0000,    0.0000,    0.0000,    3.7937,   -0.1912, 1010.0000,   95.0000,    2.0000,    3.5997,  -45.3942,  -43.5231,    3.2509,  -14.2324, 1288.0000,    0.0000,    0.0000,    3.5660,   -0.2091, 1010.0000,   95.0000,    2.0000,    3.2509,  -43.5231,72518
203647,2015-03-14 12:00:00,   42.7500,  286.2000,   87.0000,    1.7000,   -1.7000, 1009.6000, 1020.6000,   61.0000,    0.3300,    1.0000,    0.2609,    5.5312,   -4.7947,   51.6718,  207.0000, 1678.0000,    0.0000,    0.5871,    1.5000, 1010.3200,   95.0000,    1.0000,    5.5312,nan,  -26.8277,   37.1082,   -9.1497, 1660.1711,    0.0000,    0.0000,   -0.8272,   -0.1890, 1010.3200,   95.0000,    2.0000,   37.1082,  -26.8277,  -27.5728,   33.8706,   -8.6898, 1658.8030,    0.0000,    0.0000,   -0.8894,   -0.3017, 1010.3200,   95.0000,    2.0000,   33.8706,  -27.5728,72518
203740,2017-12-23 00:00:00,   42.7500,  286.2000,   87.0000,   -5.0000,   -7.2000, 1011.6000, 1022.6000,   79.0000,   -5.6900,    2.0000,   -5.4854, -162.7811,    0.3190,  -21.8717, 1381.0000,    0.0000,    0.0000,   -0.1949,   -5.1000, 1010.7200,   95.0000,    2.0000,    0.3190, -162.7811, -169.5047,    0.3190,  -23.9905, 1381.0000,    0.0000,    0.0000,   -0.4998,   -5.4003, 1010.7200,   95.0000,    2.0000,    0.3190, -169.5047, -162.3834,    0.2996,  -22.8670, 1381.0000,    0.0000,    0.0000,   -0.5287,   -5.1935, 1010.7200,   95.0000,    2.0000,    0.2996, -162.3834,72518
204313,1982-01-30 12:00:00,   40.5000,  279.7800,  373.0000,    0.7000,   -3.1000,  971.6000, 1016.7000,   66.0000,   -0.7900,    1.0000,   -0.8054,  221.2737,    0.0000,    0.0000, 2050.0000,    0.0000,    0.0000,   -5.9063,    1.3000,  973.3000,  360.0000,    0.0000,nan,nan,   -1.6736,  158.3120,   -0.2886, 1920.5271,    0.0000,    0.0000,   -5.8118,   -0.6630,  973.3000,  360.0000,    2.0000,  158.3120,   -1.6736,   -2.9690,  144.3805,   -0.3330, 1911.7402,    0.0000,    0.0000,   -5.4813,   -0.7693,  973.3000,  360.0000,    2.0000,  144.3805,   -2.9690,72520
204336,1982-03-16 00:00:00,   40.5000,  279.7800,  373.0000,    2.8000,   -3.9000,  974.8000, 1019.9000,   80.0000,    0.1600,    1.0000,    0.0584,   20.1853,  -47.3717,    4.1038,  411.7083, 1883.2857,    0.0000,    6.7698,    2.8000,  975.6000,  360.0000,    1.0000,   20.1853,nan,    3.2785,  -56.0067,    1.0368,  294.7037, 1606.0029,    0.0000,    1.9677,    0.0903,  975.6000,  360.0000,    1.0000,    3.2785,nan,   -0.0558,    2.0821,  -53.7015,  280.1345, 1589.1771,    0.0000,    1.5151,   -0.1077,  975.6000,  360.0000,    2.0000,    2.0821,   -0.0558,72520
205007,1988-03-04 00:00:00,   40.5000,  279.7800,  373.0000,    0.6000,    0.6000,  968.2000, 1013.2000,   61.0000,    0.6000,    1.0000,    0.5651,  -17.0743,   76.7286,  -15.7845, 1568.0000,    0.0000,    0.0000,   -1.3453,   -0.6000,  970.6000,  360.0000,    2.0000,   76.7286,  -17.0743,  -24.1821,   59.2180,  -23.4305, 1484.8275,    0.0000,    0.0000,   -0.7953,   -0.7650,  970.6000,  360.0000,    2.0000,   59.2180,  -24.1821,  -23.4429,   54.1785,  -22.6656, 1478.6499,    0.0000,    0.0000,   -0.7164,   -0.7350,  970.6000,  360.0000,    2.0000,   54.1785,  -23.4429,72520
205070,1989-01-15 00:00:00,   40.5000,  279.7800,  373.0000,    0.6000,   -0.6000,  972.4000, 1018.1000,   66.0000,    0.1000,    1.0000,    0.0737,  252.6119,    0.0000,    0.0000, 2281.0000,    0.0000,    0.0000,   -5.9957,    0.9000,  974.6000,  360.0000,    0.0000,nan,nan,   -8.4184,  210.2159,    0.0000, 2174.5893,    0.0000,    0.0000,   -9.1069,   -0.9639,  974.6000,  360.0000,    2.0000,  210.2159,   -8.4184,   -9.4086,  193.4338,    0.0000, 2166.7743,    0.0000,    0.0000,   -8.7674,   -1.0485,  974.6000,  360.0000,    2.0000,  193.4338,   -9.4086,72520
205183,1990-01-20 12:00:00,   40.5000,  279.7800,  373.0000,    0.6000,    0.0000,  973.4000, 1018.8000,   61.0000,    0.3400,    1.0000,    0.3159,   -0.6717,  161.5034,    0.0000, 2513.0000,    0.0000,    0.0000,   -3.8128,   -0.3000,  975.4000,  360.0000,    2.0000,  161.5034,   -0.6717,   -3.0606,  131.4058,    0.0000, 2338.1788,    0.0000,    0.0000,   -4.2135,   -0.9153,  975.4000,  360.0000,    2.0000,  131.4058,   -3.0606,   -3.0748,  120.8344,    0.0000, 2326.0037,    0.0000,    0.0000,   -3.9981,   -0.9106,  975.4000,  360.0000,    2.0000,  120.8344,   -3.0748,72520
205313,1993-03-20 12:00:00,   40.5000,  279.7800,  373.0000,    0.6000,   -3.9000,  982.6000, 1028.2000,   66.0000,   -1.1200,    1.0000,   -1.1228,   57.6153,  -24.7892,    0.0000, 1480.0000,    0.0000,    0.0000,    0.5929,    1.1000,  985.0000,  360.0000,    1.0000,   57.6153,nan,  -59.4803,   10.1944,  -32.1384, 1400.5700,    0.0000,    0.0000,    3.9342,   -0.0948,  985.0000,  360.0000,    2.0000,   10.1944,  -59.4803,  -63.7986,    9.1654,  -30.9588, 1394.9477,    0.0000,    0.0000,    3.9810,   -0.1752,  985.0000,  360.0000,    2.0000,    9.1654,  -63.7986,72520
